,ID,Q_0,gamma_short,gamma_long,eta_short,eta_long,beta_long,beta_short
429,528.0,2.822130237503996,8.492247401165836e-08,2.082898540097364,1.7875800482911215,2.4918605509954426,1.0,1.0
430,530.0,1.099323520785844,1.2789520965384446e-07,6.974139326920777e-08,4.337567559619988,4.999999443176851,1.0,1.0
431,531.0,1.551359481389577,5.624553670710582e-08,2.3699940571041904,4.999998501048791,3.6035815410503123,1.0,1.0
432,533.0,2.732572872381597,8.196417265426546e-08,1.6865880845835544,4.233133150893341,4.625537481252955,1.0,1.0
433,534.0,2.027297257706152,4.119325619849272e-07,8.752878090589242e-07,2.579242748943381,4.380979662694562,1.0,1.0
434,535.0,2.314833825291437,4.861333945733541e-07,5.641342584419043e-07,3.2220009470472872,4.999998805952276,1.0,1.0
435,538.0,4.757733827259429,2.704070253739548e-06,2.767785455970176,1.1891602725570798,0.23312869044442278,1.0,1.0
436,539.0,1.0000001675230814,2.9607543170184595e-08,0.8701109592319247,3.9203114241179335,4.999999950428628,1.0,1.0
437,540.0,3.990628578998439,8.182806791551749e-07,1.0009450860362588,2.976031496996182,2.723072198242437,1.0,1.0
438,542.0,2.234680853804542,0.39575132690868353,3.0503484554817434e-07,4.00550693181675,4.543604618917709,1.0,1.0
439,543.0,1.0000002804763435,4.1094178771666584e-08,0.7449516488397243,3.463257164044722,4.9999988798849735,1.0,1.0
440,544.0,1.000000078632256,1.0725728056965768e-07,8.732655865586962e-08,1.2925990412387353e-06,1.2086592687715046e-07,1.0,1.0
441,545.0,1.000000153777904,1.2119665221710723e-07,1.2543986362947163e-07,0.11074963248825563,0.3507758282127063,1.0,1.0
442,546.0,1.9226629624130651,2.751188293665031e-07,0.9044153805880882,4.001605464150172,3.659793338497148,1.0,1.0
443,547.0,1.7313357316740425,1.554879006854653e-07,1.3369213482641806,4.99999974443489,4.104349825798434,1.0,1.0
444,548.0,3.830605596015427,0.056356105823985744,1.4953255071055625e-07,1.3121070726236306,1.3271519760566273,1.0,1.0
445,549.0,1.0000004730859606,4.489289543385503e-08,2.8377072607800926,3.1325591619530684,2.399779450727164,1.0,1.0
446,550.0,2.721148866031213,8.164126020948263e-08,0.9194606274163745,3.001702582418315,2.8250912211044876,1.0,1.0
447,551.0,2.3304874000379097,5.166014996463515e-08,4.177894832827742e-07,3.009324326476944,4.999999927426762,1.0,1.0
448,552.0,1.0000003820834524,1.52410861085618e-07,3.418365698701957e-07,2.8869586708329895,2.9699300288201362,1.0,1.0
449,553.0,1.0000004820214081,1.782410801951114e-07,3.4031153256750536e-07,3.2011073912646704,4.790118664421546,1.0,1.0
451,555.0,1.4412944568360415,5.585194730867234e-08,0.2396372306008819,3.1725332827791703,3.460965814132105,1.0,1.0
452,556.0,3.7399474411644023,6.574644443445476e-07,0.8330432587691246,1.7363088967985412,1.7123745525436722,1.0,1.0
453,557.0,1.000000565808251,2.180455556374633e-07,2.907274690975423e-07,3.1999814839297818,3.6652519691378656,1.0,1.0
454,558.0,1.7404449383340226,2.39889943252023e-07,1.5625214179715508e-06,4.520731480507146,4.562059191336501,1.0,1.0
455,559.0,4.160988819880301,0.48462900785966323,2.0449306837598693e-07,1.0267197956178955,1.0240766829051127,1.0,1.0
456,560.0,1.0430567402203206,5.123678842243483e-08,2.3425548643112832,3.719082250757297,1.860485055226298,1.0,1.0
457,561.0,1.8529361285697619,5.567863475368608e-08,1.8379374947125127,3.6062209106213925,4.999999718779507,1.0,1.0
459,565.0,1.7934064799382088,6.272196242706792e-08,5.943423815173753e-07,4.399151243439557,4.999999286727057,1.0,1.0
460,566.0,1.0000001826501659,8.287740223494816e-08,5.31371434498144e-07,1.8340434653856141,2.446606703419545,1.0,1.0
461,569.0,1.611945167708743,5.816131228232397e-08,0.11127130157783757,3.5968683257108394,4.594254054791148,1.0,1.0
462,570.0,2.0719764118922672,6.9500261223818e-07,3.404339265800682e-07,3.1493169227593145,4.913166363464737,1.0,1.0
463,571.0,1.0000001120145692,2.591153247254844e-07,9.36829086661621e-08,3.1759032425442433e-07,1.7702467380494403e-07,1.0,1.0
464,573.0,1.000001603676441,2.348397658226773e-07,6.059139351046787e-07,3.352929834029922,3.6351474113819204,1.0,1.0
465,574.0,4.29622325820741,2.0314950516832473e-08,0.8822982535437391,2.940216140001376,4.999999990806131,1.0,1.0
466,575.0,2.467669456542223,7.443621286438363e-08,0.4645105533909927,3.214429598983409,4.697340231048221,1.0,1.0
467,576.0,2.4723479213172728,2.682221338206112e-07,0.7471613363292663,3.2469262026901493,3.5553673760715485,1.0,1.0
468,577.0,2.640748604957388,2.603670172442229e-07,0.20939212964920434,2.932840140700337,4.999998069312448,1.0,1.0
469,578.0,1.2707131236353382,1.8501738351600658e-07,1.06049256523456,4.403290555053832,4.71547195007317,1.0,1.0
470,579.0,3.738371361308897,1.3934090460633178e-07,0.3125451322376457,2.2672741638504332,2.569082016982014,1.0,1.0
471,580.0,1.5977672754579988,4.9454396952655204e-08,0.7529046308612807,4.294249768016265,4.9999998370222904,1.0,1.0
472,581.0,1.0000056189045365,2.0041276060773392e-07,0.7253053018739128,3.9584677869730944,4.36005122244037,1.0,1.0
473,582.0,1.6825679555060091,2.6970532128183006e-07,8.215520530231472e-07,3.0576506631333142,4.069797132012689,1.0,1.0
474,583.0,1.0000000123624952,1.6483816262862615e-08,1.9760041984947093e-08,3.275396318156736,4.5783874686137285,1.0,1.0
475,584.0,1.0000009288937948,1.3515869395130005e-07,0.18677492946060414,4.523343173950117,4.999999249205711,1.0,1.0
476,585.0,1.0000006834710722,2.254470443205774e-07,3.2943120347676184e-07,2.1895565654630262,1.7055535842294767,1.0,1.0
477,586.0,3.7641075729741815,1.4202850666526313e-07,1.6622241828204323,3.9689015446181966,3.518927683043585,1.0,1.0
478,587.0,3.4651154240047903,1.1631028230384303e-07,0.43165420322144615,2.8272377344485973,3.079071514108764,1.0,1.0
479,589.0,4.489764878846086,1.2892457250479578e-06,0.34881802197644063,2.5871407084860536,2.475272677442858,1.0,1.0
480,590.0,1.000000006892411,1.4516655214857151e-08,1.6204110314620048e-08,0.3208296320246447,0.49085233652051724,1.0,1.0
481,591.0,1.0000004948111776,4.548386710782237e-08,3.3963596466681452e-06,2.9772223712415644,2.932714325314438,1.0,1.0
482,592.0,1.5081826124741162,2.5592330142792866e-07,4.064201406767191e-07,4.692525851071602,4.999999408716677,1.0,1.0
483,593.0,1.9366854381255263,2.7632474761637274e-07,0.8998736523584037,3.7748023085065343,3.587912340193771,1.0,1.0
484,594.0,2.15059508274511,6.726555309131594e-08,0.8579753486807377,4.7060116482994445,4.215579165937403,1.0,1.0
487,598.0,5.000003210049377,0.2931179310448412,0.5476694438066543,1.1163586114393305,3.1300172748190143,1.0,1.0
488,599.0,1.0000004267320235,1.1796233575227772e-07,4.248001096571135e-06,3.0241649597511,3.909508433108597,1.0,1.0
489,602.0,2.227754444513355,7.265210468448721e-08,9.824483881896031e-07,2.9078410751403405,3.804709630177996,1.0,1.0
492,605.0,1.6945136708780566,5.9364204390801395e-08,0.3882437271993922,4.629644545515064,4.272030326021845,1.0,1.0
493,606.0,2.5872259487212346,0.3301679959309586,4.956661537179507e-08,4.999999929017311,4.999995559106482,1.0,1.0
494,607.0,4.999987759502326,0.44035050952492377,0.4337105341942759,1.843337319168252,1.4137224735851723,1.0,1.0
495,610.0,2.4651697512208304,0.6607129633967869,3.3162294175010636e-07,1.8821927868889199,2.309202249577447,1.0,1.0
496,611.0,3.537822068482239,5.67972478265807e-07,1.8507543129292114,1.8659781844639596,0.9906922374498455,1.0,1.0
497,612.0,1.000000964059955,1.5415483649860124e-07,1.9462444763053433,3.4453913546318646,4.821413644512702,1.0,1.0
498,614.0,1.4299048250701127,2.4047780460776337e-07,6.701090977381458e-08,2.0590785165177317,2.3548227330239366,1.0,1.0
499,615.0,1.000000240973232,2.401607797364185e-07,1.2499194116857778e-07,2.4654247262335307,4.322404551783658,1.0,1.0
500,616.0,1.0000099298586744,1.6808025691355014e-07,0.6722902203368264,4.501308395385793,4.141711789428217,1.0,1.0
501,617.0,1.6242850234330697,6.368839367507403e-08,2.317368538241798e-07,4.005963872803385,4.999999700661949,1.0,1.0
503,619.0,2.7873610649050464,8.374589756114696e-08,1.6294727906397797,3.5314937637628576,3.1678247170782763,1.0,1.0
504,620.0,1.4373899360592173,4.95177773108275e-08,0.24335773295525573,4.574663684197846,4.999999788953839,1.0,1.0
505,621.0,3.619084799122207,0.9059743971982852,6.008109540163417e-07,1.8551530052140246,3.044044956129636,1.0,1.0
506,622.0,1.5793018842303588,2.6299773916416056e-07,9.479722279055817e-07,4.306824738897881,4.999999112973901,1.0,1.0
507,623.0,1.0000677748676505,1.9295248837067016e-07,0.18383628827239104,3.5186802862892907,4.999998628627301,1.0,1.0
508,624.0,1.7765045858207849,4.7067945443124407e-07,5.716909345027615e-07,3.600993734566691,3.7176616783829535,1.0,1.0
509,625.0,1.9946923528685925,3.634748968839447e-07,1.180171325825108e-06,3.4678243174058765,3.9798043931280964,1.0,1.0
510,626.0,2.8192612551326834,3.093297622732855e-07,0.0027178046379990758,2.7292069250568103,4.097328520809242,1.0,1.0
512,629.0,3.4044937402170263,1.12271188192362e-07,1.578270606837533,2.998362413306538,2.465279083087798,1.0,1.0
513,630.0,2.1250104566578285,7.108639269162377e-08,8.104341060276855e-07,3.0660224274402994,3.656088234832677,1.0,1.0
514,631.0,1.9427258809667525,6.337193457749184e-08,2.011093255790699,4.111858232528529,4.918773548621938,1.0,1.0
515,632.0,4.999994606557928,0.08431274474940946,0.9120661484380307,0.8205075969085532,1.0910823012260105,1.0,1.0
516,633.0,1.0000002470816598,1.501298070184136e-07,1.85326209256578e-07,2.6441066958701196,4.097746106797736,1.0,1.0
517,634.0,4.293634182600759,2.280248302019702e-06,0.5913483803872421,0.6969327065525884,1.7224565481200374e-06,1.0,1.0
518,635.0,2.3138669094191715,7.074753966378217e-08,2.435140320843097,2.8219599131053177,2.461913029948385,1.0,1.0
519,636.0,2.8653423855246523,1.3984609383695128e-06,6.489975995020507e-08,4.999999874817743,4.39854299845712,1.0,1.0
520,637.0,5.000002469094019,0.18869069906403757,0.6758678906038117,3.036062898573462,2.9369907271398685,1.0,1.0
521,638.0,2.734062577714075,4.227202822062741e-07,2.8314772988718603e-06,2.167755225856114,3.279367333056279,1.0,1.0
522,639.0,2.4338657205218373,3.279336386677854e-07,0.381306314235128,1.6617915112732726,1.4022697800411172,1.0,1.0
523,640.0,2.1456214887860363,8.7662203225518e-07,4.3648961165496286e-07,2.3144829521336123,1.9904943277508935,1.0,1.0
524,641.0,3.0079804997796273,7.362475527396228e-07,9.492436475354847e-07,3.108563320990063,2.989854595762775,1.0,1.0
526,643.0,2.7525476622421023,5.402920248412052e-07,1.160848157021798e-06,3.405437531579414,4.258182510636354,1.0,1.0
527,644.0,1.0000011627330636,1.617616057477722e-07,1.3064906785426769,3.529731465269128,2.3315155623364467,1.0,1.0
528,645.0,1.3981561494113235,2.9104772274612157e-07,1.1772363504904377e-06,2.9821884757849166,2.4901626305866165,1.0,1.0
529,647.0,3.3485198343648754,1.0880358131388619e-07,0.5847138351386552,3.099512736536897,3.4501239165355386,1.0,1.0
530,648.0,2.896068295510999,3.2024024908460945e-07,0.005579446090321135,3.09361625455957,4.339323501755588,1.0,1.0
531,649.0,2.596418376929776,0.9054214458241107,3.4943615739093966e-07,3.8105583572626087,4.89410711864362,1.0,1.0
532,651.0,1.669068133640663,2.3312473496319474e-08,4.3775922282868144e-08,2.16356564604092,4.999999968240338,1.0,1.0
534,654.0,2.1799886054812894,6.786231011994511e-08,0.17191750124665237,2.44996844854574,4.925104367703818,1.0,1.0
535,655.0,2.539671186248984,1.0185236596480886e-07,2.4860725792466177e-07,3.250120725772993,3.398304200722307,1.0,1.0
536,656.0,2.3056413609047284,2.5201756482355775e-07,0.025529720011069783,4.9999991166717805,4.603536971707433,1.0,1.0
537,657.0,4.2195352563072275,1.5462147712179848e-06,1.8457524902992167e-06,2.8621865085279956,3.8651016491381163,1.0,1.0
538,658.0,1.8362606503890484,2.678779539186944e-07,1.5406944926901045,2.5995977057627746,2.1179128083584993,1.0,1.0
539,659.0,2.947750591653088,8.950903183554542e-08,2.3930985004457637,2.755342304001262,2.132863439929844,1.0,1.0
541,661.0,3.3012936279121248,1.6929086586562576e-06,6.820589618856867e-07,0.8094955716272404,1.6714109205478151,1.0,1.0
542,662.0,2.2198306710468834,3.034578795605775e-07,1.1742803874913468,2.8395699383750306,2.026153638658338,1.0,1.0
543,663.0,3.687605920189436,1.0031700661627015e-06,1.6718071955090032e-06,1.1408321112126205,0.7425873668505959,1.0,1.0
544,664.0,1.0000013530808278,1.674283885516524e-07,0.812399867679655,4.514789450487271,4.661559940595732,1.0,1.0
545,665.0,5.000004825393332,0.38338709654108155,2.1665132313024236,2.1706264197622347,0.2861438373528072,1.0,1.0
548,668.0,1.208031313758929,2.2261038715880593e-07,9.139177457736763e-07,2.4085033437599424,2.257005224058559,1.0,1.0
549,669.0,1.318453761404767,2.3160866974569992e-07,0.8113833544343677,3.397191483522181,4.883059619798049,1.0,1.0
550,670.0,1.000000001655215,1.1515536593107048e-08,1.1944205070340336e-08,1.0073576306563655e-08,2.033832202888079e-08,1.0,1.0
552,673.0,3.0243202969639364,4.2295023104321134e-07,2.3320744671479963,4.320107280296806,2.3679613773418273,1.0,1.0
553,674.0,3.003621123033689,2.9999997845282014,2.347953855728948,3.2579848578300115e-07,1.5141191844650894e-07,1.0,1.0
554,675.0,2.432320681509593,3.486932302131396e-07,1.0289242870999858e-06,0.6328342850265585,2.10721759259474,1.0,1.0
555,676.0,2.6646847502895,3.5935464723558487e-07,1.4291717354406377,3.5353168531779446,3.485695786672181,1.0,1.0
556,677.0,1.0000000078981433,1.4146230148874999e-08,1.950813962486843e-08,3.145307081743938,4.733435586855718,1.0,1.0
558,681.0,4.3996529264869455,4.511882882075105e-07,2.9999993467382042,2.394630103259029,1.2136840966114917,1.0,1.0
559,682.0,4.201933216430156,2.1498188265872056e-07,0.8107913086661718,2.2732936130475903,2.5458669512365133,1.0,1.0
560,683.0,2.134900695972592,2.4694408853512335e-07,2.99999858896849,4.004091898737477,1.8274177797252418,1.0,1.0
562,685.0,1.0000000066355896,1.447919644499972e-08,1.586859290544214e-08,3.083522968140441,3.570771038821055,1.0,1.0
564,687.0,2.4079084863494127,2.4923856786962127e-07,3.0051039003658204e-05,3.949626852037297,4.999996969880034,1.0,1.0
566,689.0,2.2684623253018947,1.1823783410793606e-06,4.107866725130284e-07,2.355733212959604,2.3945606980223624,1.0,1.0
567,690.0,1.7394381409862687,2.602170838470328e-07,1.5334408295469601,3.8966231951323733,2.633425245796351,1.0,1.0
568,691.0,3.1742063260690636,3.8834704430268736e-07,6.490833689256427e-06,4.808217850043585,4.968356548980828,1.0,1.0
570,693.0,1.0000004961949625,1.1165451881733394e-07,1.9336067950552442,2.9491050656808637,4.999999254056941,1.0,1.0
572,695.0,1.0000002163104624,1.3204522760207612e-07,1.8315157310210724e-07,3.0408176371336597,4.222111037765028,1.0,1.0
574,698.0,3.250477621004851,4.763359934260521e-07,1.1925521560474066,0.9792900659012214,3.187049768078447,1.0,1.0
576,700.0,1.0000000213058948,1.7370582955873594e-08,2.8373728658674663e-08,1.8783766912009183,3.5292614907539614,1.0,1.0
578,702.0,2.305477374721691,6.99024803676409e-07,5.501361351089583e-07,2.459873320458634,3.159241462243471,1.0,1.0
579,703.0,4.204107012980373,8.301339145877267e-07,2.5245011915085542,2.5170443136474874,0.1080403397613315,1.0,1.0
581,706.0,1.0000000437252938,1.699759523547267e-08,1.6708645470632575,3.9554605220722134,3.136469245126095,1.0,1.0
582,707.0,2.4369821572364665,9.170103747143192e-07,1.1570417494116565,1.1053271363635309,3.593423546795474e-07,1.0,1.0
583,708.0,1.0000000138867662,1.746618239168647e-08,1.949306583964888e-08,3.269914974188252,3.6593404015290343,1.0,1.0
584,709.0,1.8940140291587708,4.0719849737703114e-08,0.03172138392144926,3.7856047374145034,4.999999945795295,1.0,1.0
585,710.0,1.0882621043039749,1.5464415000419327e-07,2.9999995280594733,3.038999642344773,2.808120568179451,1.0,1.0
586,711.0,3.3449044054426738,1.3489692471209987e-07,4.779671298470972e-07,3.5521737205648356,4.386385351257132,1.0,1.0
587,712.0,3.946452073395376,2.548918520520806e-06,8.294663714950163e-07,4.1637062398948945,4.1637078409168025,1.0,1.0
588,713.0,1.0000001330712684,1.0687760426531743e-07,1.2684034696748323e-07,9.65262574609433e-07,0.3338035321287371,1.0,1.0
589,715.0,4.10691993452872,0.5618967525742256,9.203672494231574e-07,0.4253261737773078,1.4225757773919259,1.0,1.0
590,716.0,2.3027701368071183,4.2501075950011896e-08,0.07140611845463037,2.7184572736691326,4.999999948540756,1.0,1.0
591,717.0,3.85735450282179,9.162734169559413e-08,2.9999998094589477,3.123914768089379,1.2697860438853579,1.0,1.0
592,718.0,1.0000001288086593,9.583811145441461e-08,1.2795324523843837e-07,4.070998213247007,4.361804588398149,1.0,1.0
593,719.0,3.0969968485602615,9.574515199047876e-08,0.2535111494191998,1.6840303388280697,1.6660207897510046,1.0,1.0
595,721.0,3.381065635488346,5.139436893969314e-07,0.7585310674450303,3.003795624517358,2.6948543009760253,1.0,1.0
596,723.0,1.5089296590776198,0.48190928435401764,5.673949209845925e-08,3.483962036199087,4.238568325614577,1.0,1.0
597,724.0,1.7213183391159672,3.522064133510585e-07,9.220278290779384e-07,4.0467298765263795,4.676034441580703,1.0,1.0
598,726.0,1.0000003635940318,2.2711529254890015e-07,1.8572826821533565e-07,3.659340105211372,4.580713817222108,1.0,1.0
599,727.0,3.7728063141219907,6.748171778670877e-07,0.8785328162402297,2.9334242006012574,3.6099158520003165,1.0,1.0
600,728.0,1.4129565901708736,5.548939837861543e-08,0.45411233978204313,4.1392907185690255,4.252856026622646,1.0,1.0
601,729.0,3.875238713242202,1.5506878465593483e-07,1.2494265634307842,1.5599540592304135,0.4210296779344133,1.0,1.0
602,730.0,3.591702089241479,8.038442159499064e-08,0.6662938031520518,3.948729902854163,4.999999868619807,1.0,1.0
603,731.0,1.543230211788739,5.72042307187808e-08,1.0205017744323535,3.216389128596419,4.416813954651533,1.0,1.0
604,732.0,2.001406194106573,5.382833849339195e-08,0.7386275268797934,4.999999834957979,4.587116897035069,1.0,1.0
605,733.0,4.999999057553551,1.1141050652567477,1.9668911441650219,1.347283034130796,0.3910047494907963,1.0,1.0
606,734.0,3.0504965309723575,1.8736575561495984e-07,0.5446743284700768,4.9999997236393074,4.568524274207895,1.0,1.0
607,735.0,4.492690931958092,1.296598169786912e-06,0.1423688918207245,1.6509329810561895,2.0687094060848894,1.0,1.0
608,736.0,1.6807563539491224,4.4001181623105606e-08,0.12294111119289908,4.77372311320055,4.999999919208376,1.0,1.0
609,737.0,2.354518754529174,6.992870871179928e-07,5.680987585090132e-07,3.6452198152950746,3.9288482034097583,1.0,1.0
611,739.0,2.662926710861256,1.8798469800700524e-08,3.6436297609997714e-08,3.1992023388846245,4.999999992221212,1.0,1.0
612,741.0,5.000002069059859,0.45016929155200647,0.5432100278953206,1.5261736465441138,2.1689215545785028,1.0,1.0
613,742.0,1.2076613334678499,2.2513329676518958e-07,0.27732434932657674,2.601600988750791,1.9470333395001376,1.0,1.0
614,743.0,2.309673454353371,3.1325448608592265e-07,2.196358828386694,4.296809332840382,2.53382818803242,1.0,1.0
615,744.0,2.0880266090808264,3.10755849321601e-07,4.103658875724006e-06,2.8239595856229394,3.4539653099574408,1.0,1.0
616,745.0,1.0000009426633363,1.3405988328247434e-07,6.75416062018558e-06,4.267303499765039,4.651047756154388,1.0,1.0
617,746.0,1.000000634293834,2.7085548184730024e-07,2.5032789198131003e-07,3.7734096742540117,4.305327331827446,1.0,1.0
618,747.0,3.543332971400144,5.700940952745415e-07,0.7221334288775194,1.5287152397816355,1.0710813456208024,1.0,1.0
619,748.0,1.0000007881042858,2.1128432192398187e-07,4.2269846954412915e-07,4.394463053892254,4.5456555147951585,1.0,1.0
620,749.0,1.000000197583221,1.3441232345359208e-07,1.5726489000054369e-07,2.444775281173386,2.0988441543506906,1.0,1.0
621,750.0,3.58245733766826,5.855420993513289e-07,0.5284001175414454,4.159531426511709,3.224089343619625,1.0,1.0
622,751.0,1.0000000162036293,1.4242523954233286e-08,0.47957261396265344,3.984376548063589,4.999999955928419,1.0,1.0
623,752.0,2.338421635973928,7.130670751484175e-08,0.27304070653954027,2.535994258321851,4.297664675807147,1.0,1.0
624,753.0,1.000000005928588,1.3278065971536286e-08,1.8078411219851786e-08,4.0782701136475366,4.610728936385986,1.0,1.0
625,754.0,1.9280982302753273,7.12486644022109e-08,4.101678100875702e-07,4.273122777716677,4.876901588402283,1.0,1.0
626,755.0,2.4177196674925137,7.31891286900983e-08,0.25515136512828057,2.2607167634986083,2.8244011937514135,1.0,1.0
628,757.0,1.368783970819784,4.6778828747101e-08,1.0151293851718728,4.99999985155271,4.540058555484595,1.0,1.0
629,758.0,3.016799991565677,4.2138541074561453e-07,0.7795266585450219,3.600090531517493,3.416439056445893,1.0,1.0
630,760.0,4.563199235226823,1.8777557400801696e-06,1.0214553884397115,1.803926215946418,0.8826563365434678,1.0,1.0
632,763.0,3.6958937038942845,6.356140450349039e-07,0.10884037326058014,2.010936076674422,2.274743036433551,1.0,1.0
633,764.0,2.3199978572264595,3.144263810945834e-07,0.5716777873887291,2.7844248431802403,2.8678918521794357,1.0,1.0
636,767.0,1.000000027508555,1.7422051448657555e-08,3.8890764507365157e-08,1.214869833382209,2.2350965344162192,1.0,1.0
637,768.0,3.221404541404761,4.6871084316050846e-07,1.7866553811225867,3.8611567732163152,2.604681097019454,1.0,1.0
638,769.0,1.5193544547285684,4.7293704158054295e-08,0.899352902508172,4.018096438293718,4.9999998666814625,1.0,1.0
639,770.0,4.999988851694686,0.15571256822127455,0.7301635654957336,0.19785390584976692,0.433446924432763,1.0,1.0
642,773.0,2.59178093250253,6.705833991732353e-07,7.054870434860078e-07,2.0444814639438977,2.269437868518954,1.0,1.0
643,777.0,3.126798292014435,4.4555346372270426e-07,0.16113133572418936,3.2150355051646704,4.427804613151911,1.0,1.0
644,778.0,3.340230067467041,0.569385121766656,0.6279053235463474,3.6016482686300074e-07,0.47672692363320535,1.0,1.0
645,779.0,1.0000005805210552,1.308478352677319e-07,1.0573096510795486,4.688002681644467,4.148674990466536,1.0,1.0
647,781.0,1.3023041650993485,6.148349515254632e-08,1.1249182301417689e-07,4.593075019842493,4.999999887610914,1.0,1.0
648,782.0,2.3771806615145605,3.2106391037742437e-07,0.23326117577191005,3.0951464867553256,3.8831786764208887,1.0,1.0
649,783.0,2.6301461330874734,3.542670852298638e-07,0.0340945656466245,2.8919142135454585,3.2638605126343565,1.0,1.0
650,784.0,3.3302955811078157,9.995014448922021e-08,0.7231464302386664,3.82478699755141,4.999999171683152,1.0,1.0
651,785.0,1.0000042682743926,4.0683136514195504e-08,0.4141767036982018,4.723720941480785,4.999999903815447,1.0,1.0
652,788.0,1.0000004715303497,1.2347337549973395e-07,4.0223781336735276e-06,2.942965312303501,4.650943930784148,1.0,1.0
653,789.0,1.0000003686201937,4.7095193401055365e-07,1.3416968606970394e-07,2.892410755342965,3.7705570322290174,1.0,1.0
654,790.0,2.9683121749927737,9.755462749005487e-07,6.974923034130022e-07,2.840582740039851,3.1206463608238466,1.0,1.0
656,792.0,2.8837199344505478,8.710493639531134e-08,0.5717059720460798,3.051631093872616,3.1199395239123033,1.0,1.0
